0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,A.1 Total Costs,A.1_Expected Number of Deaths,A.2 Total Costs,A.2_Expected Number of Deaths,A.3 Total Costs,A.3_Expected Number of Deaths,A.4 Total Costs,A.4_Expected Number of Deaths,A.5 Total Costs,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,5,0,0,2,0,2,1,7,7,2,0.0,0.0,320533527.5431356,0.0,253584568.13060737,0.199546652892995,15972295.826321043,0.0004929207352740668,243725864.08409017,0.04309152202853181,84600000.0,0.0
1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,3,0,1,1,1,3,0,0,0,0,0,0,2,42291505.65437629,0.0,112507876.87260833,0.015678016857454694,45324187.55237766,0.0,3826043.742316448,0.001013501344466462,1934304191.247663,0.7612768881888397,1330300000.0,0.0
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,1,5,0,6,0,3,0,1,0,0,0,3,0,7,168998851.95855054,0.0,88351684.90719955,0.010200952472270458,46650169.32145682,0.0,4365236.315478808,0.0012397359905485716,742034514.7655977,0.2749321423371407,151900000.0,0.0
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,7,0,2,0,1,6,1,0,0,1,0,3,5,6,117657018.40774402,0.0,103779620.83225241,0.009498412750007557,56232105.137590505,0.0,14791290.252951328,0.0022317551672791976,782610870.9157945,0.2777374155277429,286800000.0,0.0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,3,2,6,1,1,3,1,0,2,1,2,109260950.81447119,0.009540200502539037,117300973.86659095,0.0036062096254274372,81913987.91937247,0.0,15444563.06553661,0.0,1739946374.2972565,0.24827129503585857,61400000.0,25794.034935499556
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2,4,0,0,6,0,0,0,6,3,7,92029031.50725092,0.008833518983832443,154836265.854922,0.024823794387967967,215569627.12846702,0.15575782426327361,2057606.5390167302,0.0005674155678381986,137202819.23217666,0.0,242400000.0,0.0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,2,0,3,1,0,0,3,0,0,6,2,6,7,0,115272862.040791,0.0,96846308.21619335,0.003180710514386528,142098710.11001647,0.10093093825834268,21556221.14781617,0.0,104425454.98874474,0.0042731949122869805,242400000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,5,3,0,1,0,1,0,0,0,0,2,0,4,101988088.03595176,0.0,103680598.72801602,0.0023320816117842393,200726004.86562505,0.0561562743774738,0.0,0.0,1712190558.8980973,0.2450921384402564,256100000.00000003,27384.654867405243
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,1,2,3,0,0,1,1,6,2,1,37255203.23710208,0.0,157911064.90386668,0.008137536343341398,48047840.36663434,0.0,12857587.774250694,0.0,182575039.05391273,0.00480860952713082,205800000.0,4337.168500809217
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8,2,3,0,0,0,0,0,1,0,7,1,1,6,203241960.09609753,0.02651943720411324,47842699.56310011,0.0,83731368.11623433,0.07101512076634092,21069784.935395602,0.0,1885379771.982698,0.732301337464663,61400000.0,0.0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3,0,5,3,6,0,0,0,2,0,10,0,66507014.9338145,0.0,126925358.10626075,0.006332275166671704,58926842.49039639,0.0,23553080.603186257,0.0044573368797737765,1024765797.387634,0.3911938246259484,115300000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,6,0,0,0,1,0,6,78453877.84187987,0.0,146367491.76032254,0.06636423102926006,216516763.57729688,0.15721565814314648,0.0,0.0,2014814696.4339921,0.7878899598028289,0.0,0.0
0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,3,0,0,0,3,3,0,5,0,3,7,7,4,76431543.68310125,0.0,65547202.69090615,0.029389752369760245,50962397.12067895,0.0,21068617.1353041,0.0,260523006.17986852,0.04659615015721783,479100000.0,0.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,3,0,1,3,1,0,3,42291505.65437629,0.0,105508001.78064251,0.030906133678574144,129881362.76078215,0.07228620431369275,16884102.079612155,0.00046815432038832376,2347631258.505717,0.9330199449297603,115300000.0,0.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,6,3,0,2,2,1,3,6,32694901.094161935,0.0,66045103.44010488,0.0,154991740.92840216,0.08081056497344964,19361498.930596,0.0011652411579844396,1477770292.6262357,0.5641056517880938,84600000.0,0.0
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,7,0,6,0,0,0,0,4,0,126996534.20784074,0.008833518983832443,105471722.09144282,0.03087406829670574,73946120.41768885,0.0,3750278.213970136,0.0009817116122931842,1796857494.5552473,0.7269276475222428,286800000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,0,0,3,0,0,0,7,0,6,198688322.85025924,0.05303887440822648,181802786.37884676,0.021387309604555378,222495123.47627524,0.16915955471116878,6756212.634336088,0.0018083938218470407,282727741.47194827,0.08087895280448858,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,2,6,3,1,7,193652020.432985,0.05303887440822648,54611037.15268202,0.003239002238589221,279829297.51877224,0.23913638569421083,20793414.8415654,0.0,1041776375.1818259,0.39073904591135405,0.0,0.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,7,0,0,0,0,0,1,5,0,0,3,0,1,6,128684288.65719418,0.003180066834179679,67226600.13967876,0.011114664586814066,91696470.80509219,0.012643659500295529,8453407.696608048,0.0,2034587163.5303123,0.2867856158476575,30700000.0,32542.056543209965
0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,2,0,2,0,3,0,0,3,0,6,0,0,0,0,0,9,37255203.23710208,0.0,47842699.56310011,0.0,58926842.49039639,0.0,20153514.041160382,0.0008065316620924907,2005996320.2794964,0.11864154107800756,535300000.0,51852.753580658784
0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,3,0,0,7,0,0,0,0,7,9,32694901.094161935,0.0,150109330.39066893,0.006419712752975749,220621591.15848503,0.15918901235048033,2182618.157739404,0.0006198679952742858,866753021.1986619,0.29977416494584375,556800000.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,3,0,1,0,1,7,0,0,0,0,0,6,32694901.094161935,0.0,103680598.72801602,0.000777360537261413,192751747.9961416,0.014180884258999982,6717838.013720128,0.0002150751098913308,2091290046.2568967,0.09988057154385199,340700000.0,70195.04559711662
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4,1,1,3,0,10,7,7,2,3,2,6,37255203.23710208,0.0,142346821.5396565,0.0,98671213.05744937,0.0034009277823207535,44040927.70340644,0.0,1036325087.4513851,0.05868025953470202,0.0,23479.01840610662
0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,3,0,6,6,3,7,7,0,0,0,0,0,1,0,0,7,134996357.6629468,0.0,231526820.5519542,0.0,36685837.650957175,0.0037731117911147813,6320800.309666242,0.0,1540107784.9864345,0.0712964081517603,656500000.0,50920.36689439312
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,7,2,1,0,0,0,3,6,0,0,0,3,0,0,160540607.98897105,0.0,106365840.34962866,0.003799718919957731,152126604.48503244,0.009551294063428556,0.0,0.0,1651460686.5783482,0.08125732789820314,256100000.00000003,54321.34157638005
0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,3,0,1,3,5,0,0,0,2,0,3,0,6,3,1,1,76431543.68310125,0.0,59410102.93073928,0.0,34252322.38610701,0.0012310865126717062,22374727.640758883,0.0,1420685568.81513,0.06754653632203421,517400000.0,41400.89992298255
0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,3,0,2,5,0,4,0,7,0,0,0,0,1,0,0,2,173177712.3121983,0.0031823324644935894,59567915.54708918,0.0003293928519803215,34221561.73832255,0.0,10519354.46684815,0.00014037593047605448,2672684728.5755205,0.12889323540009395,573600000.0,86936.88016304772
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,1,1,4,0,0,1,3,0,0,0,0,6,0,3,0,117680843.07115024,0.0,89118604.74233893,0.0027830281933032735,24198032.45136138,0.0,21735712.33453942,0.0002853501896675958,2064718269.9136937,0.10044116419409124,146000000.0,66564.71458528849
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,6,0,7,0,0,7,0,0,0,0,1,2,0.0,0.0,155736187.608082,0.0,119523849.90715739,0.008811969999511941,10890901.005789636,0.00035416756911697085,2478763483.737395,0.11842850867801474,115300000.0,80747.70082428482
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,7,1,0,1,0,0,1,109260950.81447119,0.026500556951497327,78051500.9251562,0.016139664051948818,105431946.38906994,0.06008423691726679,12857587.774250694,0.0,2862504190.3016577,1.1463049426767684,61400000.0,0.0
0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,2,7,0,2,3,0,0,2,2,0,0,1,1,7,3,10,115272862.040791,0.0,47842699.56310011,0.0,45876507.22344398,0.0,17222824.089729503,0.00018596039858228576,210489878.72224373,0.003027684427105727,267200000.0,1218.0462457669096
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,0,2,1,0,0,1,0,0,7,0,0,0,0,2,98043050.03325048,0.0,58055487.80370407,0.009279818784247449,20299287.62732069,0.0,14261651.781499248,0.0,2676688067.10925,1.0759771952074464,61400000.0,0.0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,3,0,5,1,9,5,6,32694901.094161935,0.0,106022704.9220342,0.03136104807121832,180340396.89525807,0.11502589235878699,18545877.781152677,0.0,167204721.49802536,0.0,461900000.0,0.0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,3,1,1,1,0,0,2,0,1,2,0,5,5,82486364.32617709,0.0,131742656.55749026,0.006040816545658228,34204835.89885611,0.010185962997996352,22839424.74344054,0.0024270743908750333,1405194277.7125225,0.5436264236572874,92100000.0,0.0
0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,5,3,0,1,0,3,2,3,0,3,1,0,1,0,182199085.14287966,0.02651943720411324,57562445.08324121,0.008844048703030273,77341606.15846293,0.0,15444563.06553661,0.0,1845730426.1133366,0.7285495914598809,182600000.0,0.0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,1,0,0,1,3,1,0,6,0,0,0,1,3,1,100714900.1874114,0.0,132564567.38103724,0.007417472082857795,95049596.73438664,0.013011516776464695,13633115.104822597,0.0013202736248826602,1783128335.464407,0.2521061338845622,115300000.0,27400.870900055495
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6,0,3,5,4,0,0,3,0,4,6,109260950.81447119,0.026500556951497327,114545531.39857814,0.021866214417399863,90596663.84188202,0.0,10513538.676927341,0.0005684747739791343,1005217114.4448248,0.3709019309480705,121200000.0,0.0
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,0,0,0,6,6,4,0,0,0,0,0,6,0,2,68139002.95605196,0.0,169262906.47190043,0.010302044559524715,26403379.542306438,0.0,13435676.027440256,0.003584585164855514,514005961.2836862,0.19015981535987775,371400000.0,0.0
0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,3,7,0,0,0,2,9,1,92029031.50725092,0.008833518983832443,66025626.143098176,0.029812601380536024,84468530.12690154,0.0,0.0,0.0,570606059.0614665,0.18391557848948664,438700000.0,0.0
0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,2,3,1,0,0,3,7,0,1,0,0,0,1,1,7,121162359.81197041,0.0,151651475.98690754,0.04700641597502441,59903444.52010451,0.0,1851778.2824481684,0.00048105406158565527,1093837670.7628634,0.40319231023385854,851200000.0,0.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,0,0,2,0,1,0,1,3,7,0,5,8,0,9,60717312.84309486,0.0,103928014.90729414,0.0034666448866069043,181332430.98408997,0.0419590197918927,28265438.623856276,0.0,117957714.22171766,0.0,205800000.0,1625.4168087756093
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,7,0,7,1,5,0,1,0,5,0,4,32694901.094161935,0.0,120669279.17416796,0.003093272928082483,97583078.29857512,0.0,17686918.02307026,0.003150788034880558,845024821.8064722,0.32751792934820545,146000000.0,0.0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,2,5,5,6,1,2,5,7,10,7,9,1,0,83497824.69174261,0.0,222107979.37127894,0.0,130930315.78616205,0.0073043354583262055,65299826.80402404,0.0,105271495.56408438,0.0012140344047465775,205800000.0,1354.1071945540493
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,4,1,1,3,234595225.79382443,0.07955831161233973,87722647.49511826,0.0,20299287.62732069,0.0,9695195.36216505,0.0,2099109478.7026227,0.8254498496178926,30700000.0,0.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,6,6,6,5,7,0,5,7,2,0,7,2,32694901.094161935,0.0,245685456.69229835,0.0,69280335.38441503,0.0,38912638.29746918,0.0,1208029175.5279224,0.05550527472719697,115300000.0,36404.7888080338
0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,5,3,0,0,1,1,2,2,1,7,0.0,0.0,128276433.03366837,0.013012349320115947,24198032.45136138,0.0,20699316.18745729,0.0,908729720.5637921,0.332190656684697,523300000.0,0.0
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,7,3,7,5,0,0,0,0,1,1,1,1,32694901.094161935,0.0,236437375.69434392,0.0,28798397.130608946,0.0,21959929.764633015,0.001516750283292893,2324461898.6263313,0.33180473150742407,473900000.0,35177.509100127754
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,1,2,6,0,3,1,0,3,1,210369323.38284054,0.05303887440822648,54528595.99988107,0.003166137583335852,77953409.18071027,0.0,15444563.06553661,0.0,1951433708.6719952,0.7793880073479857,30700000.0,0.0
0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,4,0,1,0,3,1,3,0,0,1,1,0,7,3,2,85246019.34861892,0.0,111878612.63662276,0.0034903771329596973,24198032.45136138,0.0,12857587.774250694,0.0,185951925.96635914,0.010180125196445528,1463500000.0,1205.0417419686628
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,6,0,1,0,0,7,0,0,0,2,3,6,92029031.50725092,0.0013250278475748665,112832601.01821715,0.0,222133634.16315532,0.024227452690591164,8959233.002426857,0.0003655233277651381,1192903988.8323925,0.06752600005214035,0.0,31111.433867073127
0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,0,3,4,0,1,3,0,5,5,109260950.81447119,0.026500556951497327,77871169.52705061,0.01598028024049187,53401633.19836887,0.0,17123199.16067025,0.0005684747739791343,942803158.9902362,0.3455148597461899,182600000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,1,7,3,0,0,0,0,1,3,0,224535820.15193492,0.05303887440822648,90490269.11149146,0.003239002238589221,64835987.44502628,0.0,6956685.3036012,0.001892508228531702,1806284357.0648932,0.7210591270795856,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,0,7,2,0,2,1,3,10,5,187646626.5155995,0.02651943720411324,61379374.742263936,0.006478004477178442,155221086.97827464,0.07921529969852636,14092235.304915495,0.0,684395117.9638704,0.22224577474497792,0.0,0.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,1,0,0,4,0,0,0,3,1,6,47847947.961454235,0.0,158530355.9246006,0.008219639319575063,211206133.02630204,0.023509572415650416,0.0,0.0,1035912616.2858322,0.05851432204455959,425300000.0,28951.800101287008
0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,3,2,7,2,2,0,7,5,1,0,7,0,1,9,0,0,160540607.98897105,0.0,134304980.5939496,0.0007283954889311495,52811167.63503672,0.0,22258486.725668453,0.0,68971282.3330775,0.0008356749018789278,1297900000.0,802.2062066692723
1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,3,0,7,0,5,60717312.84309486,0.0,105164866.35304806,0.030602857416811374,116492258.8316785,0.08185460624717883,8453407.696608048,0.0,137083390.89394432,0.02018456284737151,236500000.0,0.0
0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,5,7,7,4,0,0,7,0,0,0,0,5,3,1,5,236553880.5221526,0.0,53358573.6002109,0.0,34221561.73832255,0.0,15183984.76428792,0.000408539208843503,410142833.2571526,0.04662929136021253,490900000.0,4760.452803972647
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,3,0,1,0,4,5,0,0,0,7,2,2,198688322.85025924,0.05303887440822648,90143923.5488522,0.0,151510051.89126712,0.07800236126816701,2078441.8088038422,0.0005761576390775463,116400603.98191449,0.0,377300000.0,0.0
0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,2,1,1,3,0,7,0,0,0,7,0,0,3,2,2,1,111738176.02288951,0.0,95050139.35871921,0.001454323805399874,46244305.19861904,0.0015245988099289794,12367842.514125297,0.00015758827633295682,909594889.235791,0.05139094827694436,515700000.0,21623.947757248574
0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,4,8,1,4,0,5,0,7,0,2,1,5,0.0,0.0,203565648.0841213,0.0,59344433.82549998,0.0,16319258.32051598,6.808986814058384e-05,549888041.6510823,0.022512927205530824,327000000.0,14543.435289910276
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,0,0,0,1,1,0,0,0,0,1,0,3,204244765.1573372,0.019093994786961537,143948957.8432566,0.023121589651467184,83406777.65644336,0.012920626121139695,0.0,0.0,1337993961.1963198,0.18658607933374888,121200000.0,23091.474776162442
1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,3,3,1,4,6,6,3,5,37255203.23710208,0.0,105679569.49443975,0.031057771809455556,143319064.05264816,0.07829642397708794,31236270.758100286,0.0,136889817.35139516,0.004167118254309611,327000000.0,0.0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,6,0,0,3,1,4,1,0,1,0,0,7,6,3,6,60717312.84309486,0.0,151178142.27521777,0.0,78286860.56776397,0.011490447344272185,28175022.388701648,0.0013626059245428254,315318156.321942,0.02852667095544969,61400000.0,3240.459529673723
0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,3,1,9,0,5,0,8,5,0,0,0,2,2,7,4,4,120872818.04831296,0.0,155556128.15258938,0.0,28798397.130608946,0.0,17356426.79046778,7.438415943291428e-05,181210796.97192475,0.0024221475416845812,382500000.0,1450.4508875675622
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,4,2,0,4,4,6,2,0,1,0,6,1,6,6,2,90462322.17815001,0.0,200805772.16007388,0.0,68829407.20699732,0.0026066675785713722,22379194.186978027,6.821697287749612e-05,222374307.37294468,0.0047277769708117725,151900000.0,3326.9394826871276
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,7,0,0,1,0,3,3,0,0,0,3,0,5,134576627.39671084,0.0,158530355.9246006,0.0065757114556600485,143521380.04997158,0.009432939488588789,4574627.167880657,0.0001426750948337979,1226676242.53922,0.05802551015667142,0.0,41199.75496583013
0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,3,1,1,0,9,6,1,5,0,0,0,4,0,2,1,8,66507014.9338145,0.0,242666064.85874596,0.0,28798397.130608946,0.0,11627790.282459106,6.179557684825338e-05,351489656.68108094,0.011923317107986667,448200000.0,7922.251343682152
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7,1,0,0,0,0,0,4,2,0,0,6,0,0,187701750.68144733,0.009546997393480769,66432297.27899732,0.01086193185841542,109632819.89453784,0.025287319000591058,7332080.219521779,0.0,517514235.2592485,0.07378713396191723,30700000.0,8946.84167391582
0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,3,5,1,5,0,1,2,0,3,0,7,7,1,198688322.85025924,0.05303887440822648,177331516.24113327,0.0,43224599.14167526,0.0,8453407.696608048,0.0,140180881.73641115,0.0,334500000.0,0.0
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,6,3,0,1,1,0,0,0,0,3,0,1,7,3,6,112454988.58836943,0.0,97607478.29666044,0.009279818784247449,125209711.87553346,0.10592648636537588,15444563.06553661,0.0,263714019.0588776,0.05445273206726959,146000000.0,0.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,6,1,0,6,0,0,0,7,4,0,1,0,0,1,6,100714900.1874114,0.0,66045103.44010488,0.0,110277252.37124935,0.004405984999755971,12841924.124974564,0.00022180659901936364,2068480506.0219038,0.09749188689173247,30700000.0,66308.48623024595
0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,2,3,1,0,0,0,0,0,4,4,0,1,0,1,2,121162359.81197041,0.0,66061905.83229785,0.004476700014360664,26403379.542306438,0.0,16925244.491970196,0.0,1649576825.2804005,0.09621868083481216,182600000.0,43701.018179483726
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,5,1,6,0,3,0,5,0,2,6,47847947.961454235,0.0,103680130.43733415,0.02009862868277813,52771009.1301844,0.0,20696082.48629594,0.0,1873428677.857613,0.7371340087084857,61400000.0,0.0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,4,0,0,1,10,0,0,0,7,0,4,0.0,0.0,113546134.92339467,0.003166137583335852,151116576.9338314,0.0731084898745269,8612328.116545051,0.0022912676875281347,297623908.9740031,0.09189447030416108,456000000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,3,6,0,0,4,0,6,0,9,0,5,42291505.65437629,0.0,185860884.43884265,0.010453682690406106,212489971.13642168,0.1587065683661845,12586457.998778107,0.0,102741299.33204842,0.0,121200000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,2,4,2,7,0,7,6,6,6,0,92029031.50725092,0.008833518983832443,150723461.62298292,0.025328347199807505,93625285.05761246,0.0,30185557.33409556,0.0,243698549.10951564,0.06602497143485916,0.0,0.0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,2,0,1,3,4,5,0,0,0,1,1,0,1,193652020.432985,0.006364664928987179,93931989.44199654,0.0003293928519803215,59344433.82549998,0.0,8524253.73719276,7.543320798163599e-05,2669320854.687595,0.1275143477299621,317500000.0,86647.47134766768
0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,3,0,0,1,4,7,3,0,3,0,1,0,7,3,7,42291505.65437629,0.0,202575493.8622796,0.010302044559524715,63499813.30603185,0.010956177116785074,12602846.271704342,0.0017480759391738587,269887020.2063892,0.05477348458620433,504600000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,3,0,0,2,1,1,0,1,1,6,0,2,156966765.82548037,0.008833518983832443,68111432.64264616,0.009684941333899258,122415149.57199182,0.049052391534581796,19416884.87190821,0.001725771918345542,526587173.0385149,0.196026885213518,0.0,0.0
0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,2,1,3,0,4,0,0,7,4,1,5,0.0,0.0,112534078.02767959,0.01320770624414936,53401633.19836887,0.0,14261651.781499248,0.0,285485185.1858593,0.07575389332162089,1438700000.0,0.0
1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,7,0,3,2,0,3,2,1,0,1,0,0,1,1,0,121644599.3504275,0.0,107127588.24339506,0.0022061714875064183,43878096.290305056,0.0,12623680.428044233,0.0006324543155637195,1526471075.3276982,0.2165312950558772,267200000.0,23394.696104523377
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,4,1,0,3,0,3,1,0,6,4,7,2,2,206872806.36464694,0.009546997393480769,116803777.88022,0.0048403600276811206,152388277.41707802,0.03259862123025439,24447158.301910475,0.0,231238253.56472147,0.017936472847240845,0.0,3388.1254998338763
1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,4,0,7,0,1,3,0,7,0,7,0,2,32694901.094161935,0.0,137220471.0599543,0.0,180918771.4197886,0.11591612731717937,14261651.781499248,0.0,94941715.5602623,0.0069639575156577324,411600000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,1,7,7,1,0,4,3,0,0,4,7,5,195497871.142761,0.02651943720411324,216365502.04846352,0.0028906697436760836,133441677.5535397,0.07425578061726812,8453407.696608048,0.0,541489885.504687,0.17046793725948045,0.0,0.0
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,6,7,1,0,1,0,1,1,7,0.0,0.0,67900388.87344298,0.0011398095300009068,104682189.75338379,0.0,17647770.811351378,0.00037612351576345735,1850576210.293815,0.0859104297795942,248500000.0,57419.39952754065
0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,4,6,4,0,0,0,0,0,0,1,2,9,10,3,1,184254963.38440505,0.0,65718770.40470339,0.010634900580230994,35746974.951001704,0.010799099764711008,33971782.03474758,0.0,139399963.02109432,0.0,303800000.0,1190.6497614416992
0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,2,0,1,2,1,0,0,0,1,0,0,0,1,1,2,72222705.9376919,0.0,103680691.44889128,0.0033879510589332664,147327781.00108314,0.039141344752891646,1877095.1771041013,0.00017700355255243134,1304595791.0075989,0.18012322531957164,454300000.0,20682.749622072064
0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,3,6,7,4,0,0,0,0,1,1,7,0,0,82486364.32617709,0.0,238321732.97205263,0.0,278187670.23655313,0.23660959045462396,12857587.774250694,0.0,44193513.54513965,0.0,327000000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,5,0,0,0,2,2,0,1,0,5,3,6,146531009.61621022,0.017667037967664886,59410102.93073928,0.0,195951496.54557827,0.12986295650803145,8628430.08612832,0.0006723204227103728,578426599.8799514,0.19325408651637246,0.0,0.0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,2,1,2,2,0,3,3,3,0,6,4,0,4,2,72222705.9376919,0.0,95299008.39183563,0.0003799365100003023,80565267.4198265,0.0,31198016.462390337,0.00021673766273517747,1607809906.9937494,0.07636222305251963,115300000.0,49575.607089954174
